session_id,target
1,0.00023628518359299896
2,3.1414433574431296e-05
3,0.0004529464535449103
4,1.4176436374929687e-05
5,0.0009850276351006867
6,0.00011648908608791943
7,0.005561008425225006
8,0.0029774781479701327
9,0.0001335125691781259
10,0.00357689282174525
11,0.0003597800356371809
12,2.5051493547374988e-05
13,7.577301884724714e-05
14,0.01773032970588312
15,0.004861485031291338
16,0.0002494066689506855
17,0.021504231378972977
18,1.6964685814245108e-05
19,0.004815272535900303
20,1.1846109588247908e-05
21,0.022941536718182092
22,2.6159863722946848e-05
23,0.0006160635307207676
24,0.010874309555707187
25,0.06205677243782154
26,0.0006212430426276167
27,0.00017583700119480262
28,4.184037382349703e-05
29,0.01463823181712837
30,0.0054169758353217945
31,0.031118153964304233
32,0.013325164703464114
33,0.0001944193551733871
34,3.123893673830859e-05
35,0.01634352155231966
36,0.002369792903834355
37,1.0392164313550965e-05
38,2.420220371824195e-05
39,0.0017009194487998328
40,2.30602889272475e-05
41,0.0033478822693994996
42,0.005057161600465323
43,0.0004965000442767711
44,0.00043407098829870546
45,0.07738997589988394
46,0.003681419201660742
47,0.000333774774984738
48,0.00025385508072212526
49,0.0005668260122164174
50,5.213626924336579e-05
51,6.590145173516921e-06
52,0.00019115330859144464
53,0.017535399848712586
54,0.00251903624647294
55,0.006654683802422634
56,0.019833768130304717
57,3.32307159530612e-05
58,8.994790925324718e-06
59,9.212103841918883e-05
60,5.821365166971929e-06
61,5.489591101022957e-05
62,0.00047187529441681197
63,5.652193352675456e-05
64,0.002286831658633989
65,6.579399028549336e-05
66,2.525471545189419e-05
67,0.0003261225726641981
68,0.0036738013414564607
69,0.08997060443191524
70,9.062326989821588e-05
71,0.007585017441288011
72,0.003892372584195644
73,0.08479477873711184
74,0.0013306807970272453
75,0.000807748908625569
76,0.004849459886122943
77,0.002787722937325685
78,0.009742593164988753
79,0.0006524965729419978
80,1.0283415697675426e-05
81,6.87617042786987e-05
82,0.00033496035265281177
83,3.761974577360466e-05
84,0.5894976844530272
85,0.0009678862664914948
86,3.690683226338063e-05
87,0.012141175869308709
88,0.0034881459143369003
89,0.0041991585567226495
90,0.04928933846029776
91,7.587177082963545e-05
92,1.729818264499421e-05
93,0.05764367243516607
94,0.00017165952334263708
95,0.08833053298802733
96,1.951252308169849e-05
97,0.00793750905249069
98,1.133330026895144e-05
99,5.5377614086649676e-05
100,0.00037645878089808364
101,8.447262176778499e-05
102,0.13594553177675722
103,0.00026845746403862024
104,0.0006477245681981054
105,0.0021136520025259236
106,9.338362218809114e-05
107,0.005312569787320637
108,0.00538271487160882
109,3.0182246428881302e-05
110,0.00012187808003675713
111,0.001986689388960263
112,2.3853001822698842e-05
113,0.0003779474258730634
114,9.235455107081848e-06
115,0.00011844014030710888
116,1.7356564466797984e-05
117,0.00018570663861728557
118,0.010134886395356892
119,0.00020280688133813651
120,0.005144846025306591
121,3.47030253619759e-05
122,0.00011910535153670867
123,0.00012177190371507738
124,0.0004355910168550052
125,0.008302858885269123
126,2.1120540903773572e-05
127,1.619982163961812e-05
128,0.0001121438861689422
129,0.00516495756072762
130,0.012593430356130532
131,0.0002310781806796432
132,0.008275196385579163
133,0.00921771721597318
134,0.00036981574410931237
135,2.7789971454182618e-05
136,0.006750810932182578
137,0.00011273060424699841
138,0.007858420769152908
139,2.6364886952819906e-05
140,0.00015101480942043252
141,1.059241032949378e-05
142,0.00011410515361477154
143,0.00016170581910263695
144,0.00958700975132044
145,2.7116281739667098e-05
146,0.0003228604532732009
147,0.00017241959426922505
148,0.010365773836152833
149,0.005553068494238576
150,0.028170943590443816
151,8.010537378685781e-06
152,0.024116271780996016
153,0.0001316936549231175
154,0.0003323964476382198
155,0.0016280833478507183
156,0.00010742353045898904
157,6.976506488485955e-05
158,0.014604278194052966
159,0.0008454618663340142
160,0.00010281048081671423
161,0.011459022520986755
162,0.00012932479811145992
163,0.005883912300506665
164,0.0057828632972549854
165,0.0005677002592051003
166,5.974225862338827e-05
167,0.01054563384394928
168,0.005553068494238576
169,0.001689599105561054
170,0.001186779836730852
171,0.00573286135985394
