session_id,target
1,3.4334899371461345e-05
2,1.0401412492458928e-05
3,0.00038970131973789404
4,1.2359716041745504e-05
5,5.51000892836556e-05
6,0.0011285190533203027
7,4.169246390684159e-06
8,0.0005714521095860293
9,6.043153447337614e-07
10,0.0030559465375248613
11,0.016680030047457748
12,1.1840648914705133e-05
13,2.964348549014713e-06
14,0.0771048650454962
15,0.004529102180079858
16,0.0002012525798571893
17,0.010176605800388065
18,2.6056079272494414e-05
19,0.06959972510565908
20,4.727927093106751e-07
21,0.0504942105493146
22,2.291223011997468e-08
23,3.6407760373353005e-05
24,0.00011507808969998388
25,0.000533978929732633
26,4.3960738119975256e-05
27,6.853501514132055e-05
28,2.6625971201482294e-05
29,6.403341395013738e-05
30,0.14498614196863463
31,0.45282367917156
32,0.32669439940855033
33,7.329656691817386e-05
34,0.005369360346424728
35,0.0014244179132265862
36,0.00017428607035648448
37,1.989214171176027e-07
38,0.00028383998943156633
39,0.049034151309836384
40,3.509063285276337e-07
41,0.7947164006025121
42,0.00394191660661484
43,0.000873654220150618
44,1.8509552024002873e-05
45,0.25005549057545434
46,0.06662775385721643
47,0.00027344577926504055
48,0.000361205995818608
49,0.02590407332830555
50,9.574510063466956e-05
51,2.0828530423451032e-07
52,0.001103821231477126
53,0.01007712417025076
54,4.0286424214074486e-06
55,0.007474859665949684
56,4.783904048041695e-06
57,3.056433392464422e-08
58,3.870481613932968e-08
59,0.00012824833705192649
60,1.8294451363284508e-07
61,0.0001596774744464043
62,6.169647474331903e-07
63,3.6806337552129853e-06
64,0.004852222006021306
65,0.0002040439154062915
66,1.1266958247830794e-05
67,9.43090417217571e-05
68,0.004648088920614659
69,0.007833578376167397
70,1.5205298168311177e-06
71,0.015338155235902989
72,0.00048118725206914567
73,0.0006183032851653345
74,6.86189494460954e-05
75,1.9118249730189804e-05
76,5.3360952560465175e-05
77,0.00011499643577348381
78,0.00033080879367319057
79,3.663577878712958e-05
80,1.1530868519201532e-08
81,2.184755254534241e-06
82,6.33094631538005e-07
83,2.8625903380576667e-06
84,0.9939649034213854
85,0.008726875968697864
86,9.776104438608955e-05
87,0.0005513289228000005
88,4.227648791248743e-05
89,0.001032419315538386
90,0.04801188154135195
91,1.910820355957172e-05
92,3.5364228959704387e-06
93,0.5519087280530529
94,0.00017349145978191362
95,3.70466052669181e-05
96,8.602727177441331e-06
97,0.9227321636947473
98,0.0004819305657970976
99,1.364124871747779e-07
100,0.02729175551182032
101,5.1663695262840786e-05
102,2.415875368487874e-05
103,9.142618895052414e-06
104,0.0012153009531654685
105,0.000595444288451676
106,5.693354393014284e-05
107,8.940009616023195e-06
108,0.001045770537105906
109,2.094106964913279e-05
110,3.5695456066178275e-06
111,5.775767198533343e-05
112,1.6098819681477997e-05
113,0.0006126420453611701
114,1.599577385488023e-07
115,6.871473379168941e-07
116,2.613117577978886e-07
117,9.614401638870533e-06
118,7.727281044597058e-05
119,1.3379097070658474e-05
120,0.0011539440087663124
121,1.693336575875879e-05
122,0.0009763095458055698
123,7.247532029160637e-05
124,0.0005565113899731318
125,0.22254966518877484
126,2.6755815976195716e-07
127,8.45279439171328e-07
128,3.073045466642664e-06
129,2.342610802522316e-06
130,0.0005902253310835386
131,0.0003119799070702078
132,0.011536242729926916
133,0.192104510380835
134,0.00037315882407639236
135,5.2342454813300216e-05
136,0.000601885953373546
137,0.001002622230282297
138,0.11875540237644845
139,0.000506512969533531
140,3.655578811076773e-06
141,2.889150999488839e-06
142,3.318344822686529e-05
143,0.002532282874408771
144,0.1343044452343117
145,7.93871999146623e-06
146,0.00024077881651831957
147,3.8023447320304263e-06
148,0.03250771592571662
149,0.00013149584122733234
150,0.008998769832820648
151,7.2456686875237865e-09
152,0.02415360636919757
153,1.8745319945874136e-07
154,8.824250920548912e-05
155,0.026123429321771127
156,0.0008443316028803463
157,2.5582477843373604e-05
158,0.007054286367924108
159,2.222755206424037e-05
160,2.4270892288170366e-05
161,0.036138433661703266
162,0.006680788704987413
163,0.0012102648545000252
164,0.0006065943705643802
165,3.442797704728534e-07
166,0.00019018407790449655
167,0.015594493986727917
168,0.00013147217218740514
169,1.011617329392927e-05
170,0.003038127612194562
171,8.021192079772233e-06
172,0.09997533781048294
173,0.009098492532557075
174,3.5399645053568066e-06
175,0.9749098813144451
176,0.2573710370779569
177,0.0026349494568835142
178,0.0005024896132388204
179,0.00010324529750666922
180,0.0005797772036821875
181,5.60533525259684e-05
182,0.0005685613202755346
183,2.2321393666932142e-07
184,4.039512787485814e-07
185,0.046015770459857414
186,0.00023882777938556582
187,1.1039673729809829e-08
188,1.372307659042364e-05
189,0.00023518722636550437
190,0.3485857541148494
191,6.103684948904736e-07
192,7.842246877676602e-05
193,0.05974350922521108
194,3.4763284709643894e-05
195,0.0005955317676319469
196,6.066204696484151e-06
197,0.0009545524934349223
198,0.00878044219836045
199,0.0009028302216073176
200,0.0003246040550880634
201,8.097729603278669e-06
202,0.02052642883763205
203,1.762995449766947e-05
204,0.04889518853946746
205,0.007019589112752172
206,5.750212383799909e-07
207,0.0003753790682731274
208,0.009387092582531969
209,5.2503017335434185e-08
210,0.0003932443790148336
211,0.0003675555580655224
212,0.017049986143588595
213,3.9228134663207454e-07
214,0.6883917325764543
215,0.06997503992371558
216,4.0175651600063607e-05
217,0.0015889239663789826
218,0.00044068729478128086
219,0.012892321711744054
220,0.000504625179630534
221,9.515089039292101e-05
222,7.13412015094075e-08
223,0.11107092081576293
224,0.0016557977022779397
225,0.19778805187227835
226,0.6102751671816019
227,0.1078413338567827
228,1.9186606498097464e-07
229,3.206022484828492e-05
230,0.6876372656846285
231,0.006348820605253735
232,3.2684767555215066e-05
233,3.362416710234238e-05
234,0.029453251989004454
235,7.427210067573204e-06
236,0.005588234153773444
237,0.011826324677738233
238,4.169246390684159e-06
239,0.049034151309836384
240,0.0005691416350928292
241,1.773443011369205e-05
242,1.087465865971982e-05
243,1.8916947725585702e-07
244,3.055458069113509e-06
245,3.798482065928736e-05
246,0.0002982750254471978
247,0.04428854822241042
248,0.029633895922452913
249,9.22408051367014e-05
250,0.005876923248107082
251,0.03205100972395651
252,2.6344632640134073e-05
253,4.81488846111653e-07
254,0.00013935415411921206
255,1.4510082527701527e-05
256,9.971200970407106e-07
257,0.00044609122094616053
258,0.0006036376697421788
259,0.0009133903032715446
260,2.696952760871947e-06
261,4.798523613816415e-05
262,0.0036012413014573385
263,5.259364221546981e-05
264,0.0056972490080646615
265,0.00037708207729662954
266,9.124199307907169e-07
267,3.7821797058724252e-06
268,1.8894728067550963e-05
269,0.0008609929804135394
270,0.7076766757448719
271,0.010828375893261952
272,0.00033163291290487816
273,5.648641629680446e-05
274,0.2833155513192446
275,0.0527289889913336
276,1.2367630175111153e-06
277,2.1112985609553652e-05
278,0.0010277486013997874
279,1.4098530481618684e-06
280,0.005785104196753145
281,0.003914516099322445
282,0.011985783648177374
283,0.005414814303902639
284,0.0016702391442611922
285,5.494876931446844e-05
286,0.00018400017671216576
287,0.004592034134835787
288,1.6219655164148882e-08
289,0.05206817474402171
290,0.00010507857686674299
291,0.0011255908499757609
292,0.0002896975877334482
293,0.0006632291314050232
294,7.606008648988047e-07
295,0.0004621673658136489
296,5.19548868631826e-06
297,1.1783365764663621e-07
298,4.629795424627903e-05
299,6.281672012185772e-06
300,0.0014155170578635681
301,2.6100163107003096e-06
302,3.054610435134629e-05
303,0.0018690650363685983
304,0.008733636487463762
305,0.639234391261916
306,1.6607204077543686e-08
307,0.000955050914835722
308,0.00011462145643418725
309,0.0016955477561194524
310,5.6680988274794214e-05
311,0.0012859098119309509
312,9.370362048861429e-05
313,0.0019136449741449088
314,7.367649356083304e-07
315,0.007695747280972547
316,2.4284783695147883e-05
317,0.0005949632416960452
318,3.8540436631191025e-07
319,0.0007506901578689728
320,0.00022451411919933707
321,0.011316206375308942
322,0.00013603695720935645
323,2.9136918700262027e-05
324,0.0002814297911408217
325,0.16042784984474867
326,0.004422907679416357
327,6.846424334962009e-05
328,0.014372609604705313
329,2.4270892288170366e-05
330,6.86254507411805e-05
331,0.0007489182091635487
332,1.741453584678171e-05
333,0.9908587455908048
334,5.31630165235301e-05
335,1.0217334023718165e-05
336,0.00021557837542511064
337,0.10721580629450465
338,0.028922612846962074
339,3.1812842814301904e-07
340,0.008841880398342578
341,3.0045720576631988e-05
342,1.4829548471335597e-05
343,0.004050838193969725
344,9.510092314152044e-05
345,0.10431618010652063
346,0.0006661513881576212
347,0.9922242895259759
348,4.2550291441374935e-06
349,0.00032537406620853683
350,0.21402727144442535
351,8.74377011582261e-06
352,4.0432614608615224e-05
353,0.10193934181979983
354,0.0003855100666492951
355,0.06160010661242009
356,2.6540540244159328e-06
357,5.046458714924883e-07
358,8.531205368546937e-06
359,3.357668795278755e-05
360,2.2431332318304835e-05
361,0.10050191394827471
362,0.08752775342701623
363,6.869244607179221e-05
364,6.345045061034797e-07
365,7.601151582603465e-09
366,2.238154586401995e-06
