session_id,target
1,8.572004445970668e-05
2,1.627390136012768e-05
3,0.0008518881066761012
4,6.062399023836841e-05
5,0.00016302779240951148
6,0.0019818890062228214
7,9.249133588278434e-06
8,0.0005288888269965987
9,1.993224456128908e-06
10,0.002326017163214805
11,0.043485638765762974
12,5.15008179948592e-05
13,6.822202781609008e-06
14,0.035584607897867375
15,0.008087391380149168
16,0.00035678921461895335
17,0.0046971281729127875
18,8.843039711612487e-05
19,0.04343862831343886
20,2.2053371580306713e-06
21,0.049182978837222134
22,1.9187175750692324e-08
23,6.855465556700835e-05
24,0.00023454940214354543
25,0.0010753408326483146
26,0.00017262310053707634
27,0.0001472313320214769
28,3.964181415194701e-05
29,0.00011038587353131444
30,0.17627851794904142
31,0.24089305760142013
32,0.2001276422300589
33,0.00015960896529862583
34,0.00600219300497954
35,0.0014104122757585492
36,0.0001403275747674726
37,5.241379198355639e-07
38,0.0005467304713640536
39,0.052550148959103725
40,1.6792092107150005e-06
41,0.7685696524413231
42,0.003956010782961144
43,0.0030263618833507653
44,8.404407217410396e-05
45,0.12518173188133058
46,0.0883243598804297
47,0.0005418784833292328
48,0.0005699410129963334
49,0.04131800300408899
50,0.00021199800511444185
51,1.667272674738519e-06
52,0.004891223868939004
53,0.012546758387283656
54,2.2802968182350242e-06
55,0.012720236881060623
56,8.808851964162177e-06
57,1.1961193385310712e-07
58,1.7001047150060502e-08
59,0.0001963452591516847
60,4.341877670184592e-07
61,0.0002674555855786291
62,1.0455199921305994e-06
63,1.1365305026224538e-05
64,0.008539959577697515
65,0.00022220122258593031
66,3.910988551149747e-05
67,0.00016553322796421097
68,0.012494260630180542
69,0.013039727425207233
70,2.9234328160872146e-06
71,0.01100663675039568
72,0.0006364657823627436
73,0.0006912993774418549
74,8.917893336638613e-05
75,4.257022981536247e-05
76,0.00015231328764649959
77,3.365385180686579e-05
78,0.0005907181345527593
79,0.0001706982924606524
80,5.924819324028998e-09
81,4.296548137388959e-06
82,1.6759616131124249e-06
83,5.018699250736515e-06
84,0.9746802425103457
85,0.01635331673450285
86,0.0001146877513304929
87,0.0005798737668243208
88,6.881529733265643e-05
89,0.0004955052836055376
90,0.039458622296853804
91,5.035849107093063e-05
92,1.5557385336879938e-05
93,0.5161590459711448
94,0.0004220075400690148
95,4.926919608636871e-05
96,2.4077600275258967e-05
97,0.9427097414594164
98,0.0002242791467424991
99,4.146036867819306e-07
100,0.03542663804176002
101,9.985514440258364e-05
102,4.539103524714928e-05
103,1.593180656302437e-05
104,0.0016894416588082207
105,0.0004000811761928192
106,0.00010488708021363754
107,2.721716213283504e-06
108,0.0016470216201017757
109,5.29780412001932e-05
110,3.482804334529085e-06
111,0.00012377692063584024
112,3.4526779097504855e-05
113,0.00033871242281327925
114,1.3061917649117252e-06
115,1.8742183249811218e-06
116,1.2516918131490726e-06
117,2.0600820137974524e-05
118,9.148319666059173e-05
119,2.9806645078357856e-05
120,0.0014416258495412405
121,4.084632385630724e-05
122,0.0010474098360895938
123,0.00011982952407345798
124,0.0012795801805500805
125,0.2320356335280627
126,7.818169429494835e-07
127,1.4426548066444745e-05
128,2.749107249864581e-06
129,6.17458299520172e-06
130,0.0008664235607790229
131,0.00026550038623487574
132,0.016127719131250204
133,0.23559502043971656
134,0.0014197265925740962
135,0.00011879560835672607
136,0.0010234643631515104
137,0.0017798988443262823
138,0.17725474749987502
139,0.0012172202965104175
140,6.333088829951358e-06
141,1.534109834496392e-05
142,1.857886848068729e-05
143,0.00456173477196037
144,0.11608393474782704
145,8.05375957215908e-06
146,0.0003917221392102394
147,7.185823946178471e-06
148,0.04643202348824534
149,0.00021620699472426008
150,0.0047178898119907015
151,4.853591554065071e-08
152,0.02657312859425737
153,4.576329848650507e-07
154,0.0001608894122027236
155,0.04754984235194322
156,0.0009354972656959953
157,5.562901788310786e-05
158,0.009980706235273293
159,4.829070789283718e-05
160,3.745612433923643e-05
161,0.05680970279244905
162,0.009045545992419997
163,0.0012575612870749171
164,0.0012607538378233319
165,8.547398259728866e-07
166,0.0002745885356462869
167,0.011868450572852539
168,0.0002589279824827851
169,1.4864546305698989e-05
170,0.007855930401326634
171,5.86757800952265e-06
172,0.1753107361351493
173,0.012990053579173825
174,8.39954034176002e-06
175,0.9251928276102078
176,0.23953803257079584
177,0.0022999907646442273
178,0.0024267775575286784
179,0.0003051546563135551
180,0.0009331315688191844
181,6.636369518885047e-05
182,0.0009447119031466688
183,5.220614255930705e-07
184,9.894359329125758e-07
185,0.06697216778485444
186,0.0005177479300876926
187,4.549106148613563e-08
188,2.882051303898656e-05
189,0.0003753361543110553
190,0.3220884398951669
191,8.753887744890739e-07
192,0.0001307314635030203
193,0.059366475166088194
194,4.0739497754866625e-05
195,0.0011191832508587977
196,1.4133421412133247e-05
197,0.0011637197189600626
198,0.0029086950238395278
199,0.0008852767694626
200,0.0014177935580120353
201,1.1133350950113602e-05
202,0.01006407288620801
203,4.380855391048148e-05
204,0.1389015606034744
205,0.008067650264561299
206,2.124775678515117e-06
207,0.0007147880388255715
208,0.008970402629900327
209,5.00110954512962e-07
210,0.0008004322928934108
211,0.0016760327854784432
212,0.002361797215664728
213,1.3227871233006343e-06
214,0.5137873975639031
215,0.05912382516233942
216,7.448422159050388e-05
217,0.002871402462555957
218,0.0004565397739297714
219,0.003592526361868002
220,0.0005198110700821199
221,0.00012992929542018176
222,1.4133628193939128e-07
223,0.18667399728766937
224,0.002177483614980691
225,0.32431381175531493
226,0.6196939077080662
227,0.17177407581792045
228,2.5686124816108657e-07
229,6.537077021225355e-05
230,0.6115992812914668
231,0.0035286853230308483
232,4.886733766873564e-05
233,7.666084073378495e-05
234,0.01573601084073197
235,2.456488232775706e-05
236,0.005198611250519789
237,0.02210680208389198
238,8.199860958744296e-06
239,0.06808370535853217
240,0.0008320422490916009
241,3.1550515123052146e-05
242,4.040544505853283e-05
243,4.307626944373675e-07
244,6.920703761744059e-06
245,0.0001100765811758928
246,0.0006572208855781326
247,0.013755890859488541
248,0.04436681034987423
249,0.00032280655907776767
250,0.010596942673660799
251,0.04688880138164819
252,9.318712154169148e-05
253,9.390862073884339e-07
254,0.00026898882877169077
255,2.836093794279878e-05
256,1.2152553481479498e-05
257,0.00023445000539423975
258,0.0005501150262205732
259,0.00032005106548526615
260,2.7904593589883608e-06
261,0.00020953442607316993
262,0.00367668248665854
263,0.0001528213593097227
264,0.004776825582764268
265,0.0005785660395780346
266,1.193103920419466e-06
267,0.00037414240008265396
268,4.081991406710098e-05
269,0.0008460178713143769
270,0.2855469934312006
271,0.027147732506030565
272,0.0004422190494835263
273,2.7115776852045593e-05
274,0.255603727667682
275,0.06669711910850461
276,4.371115271215232e-06
277,3.015538501839414e-05
278,0.0011132955753279622
279,1.25135884386383e-06
280,0.004459457474363273
281,0.0038933403365091408
282,0.013361442368473047
283,0.00902420919924514
284,0.0019184897433821657
285,5.7477589855771166e-05
286,0.00047084789741911443
287,0.01048606473128821
288,2.7160687930745885e-08
289,0.07626281267556174
290,0.00014997025282330442
291,0.0008676533014810625
292,0.0008597967630413695
293,0.001802639857085025
294,3.3618569872821406e-06
295,0.0008028579541453085
296,9.473638645292543e-06
297,3.543443818003593e-07
298,4.3420089926938645e-05
299,7.442031994270784e-06
300,0.00250854530669547
301,4.132656163178623e-06
302,7.777150624898828e-05
303,0.0011522145967790632
304,0.015789748274118665
305,0.48578113551985336
306,2.6896673286147288e-08
307,0.0015327395572599827
308,0.00013493308875037449
309,0.0006600976178555062
310,5.614794929595405e-05
311,0.002080158241925815
312,0.00016375899653472357
313,0.0011089873373520925
314,1.7542803699187967e-06
315,0.00865381706074352
316,5.515353286704157e-05
317,0.0005459737191946974
318,8.970687607680948e-07
319,0.0009138376788224834
320,0.0004082129001695734
321,0.006110382057712373
322,0.000494829169146124
323,3.008658652759281e-05
324,0.00030027779243669547
325,0.16128605191427808
326,0.0034773658886180026
327,9.802677466659227e-05
328,0.026182816993485607
329,3.2615844623235513e-05
330,7.0994504054e-05
331,0.0008794044287506222
332,1.228424338983966e-05
333,0.9758821580119592
334,4.9655257686963454e-05
335,2.08248036446379e-05
336,0.00027802576511784034
337,0.2420494075108996
338,0.03948567039385166
339,4.4464072774323603e-07
340,0.007156951414208951
341,6.564291532857153e-05
342,2.395952364592775e-05
343,0.005047560882590049
344,0.00012274753791740708
345,0.08798291735097193
346,0.0008366216495978641
347,0.982267847551599
348,4.074929971476754e-05
349,0.00019800741205472882
350,0.3244330506468049
351,3.655426980407538e-05
352,4.6719214192791167e-05
353,0.10336213565103576
354,0.0006279884172268712
355,0.0687501736138433
356,5.846898862590907e-06
357,3.060787044453179e-06
358,1.3859722132939486e-05
359,3.199585289673095e-05
360,7.795734794368245e-05
361,0.13453444023673347
362,0.056654073214247334
